seed,source,k,operator,n_tokens,accuracy,macro_f1,balanced_accuracy,ece,nll,brier,confidence,conf_acc_gap,entropy,d_accuracy,d_macro_f1,d_balanced_accuracy,d_ece,d_nll,d_brier,d_confidence,d_entropy,mean_l1_to_k1,prediction_flip_rate,mean_l1_to_pj,source_top_class_agreement,unique_source_argmax_frac,n
1,M1,8,late_mean,9,0.875079063883618,0.74894821571590053,0.76207645739148422,0.041494767389517684,0.29677140712738037,0.16934143006801605,0.89819836616516113,0.02311930228154313,0.29207062721252441,-0.040796963946869047,-0.033925402596281629,-0.015161737107875273,-0.078042992350046261,-0.031238555908203125,-0.0011606812477111816,0.098927497863769531,-0.18739542365074158,0.25261539220809937,0.067994939911448449,0.07217581570148468,0.99367488931056291,1,3162
1,M1,16,late_mean,17,0.87286527514231504,0.74461045497922884,0.75780900848275357,0.042853422627880361,0.30835214257240295,0.17763014137744904,0.9128652811050415,0.040000005962726459,0.24631530046463013,-0.043010752688172005,-0.038263163332953321,-0.019429186016605926,-0.076684337111683584,-0.019657820463180542,0.0071280300617218018,0.1135944128036499,-0.23315075039863586,0.28658047318458557,0.072106261859582549,0.038210727274417877,0.99778621125869704,1,3162
1,M1,32,late_mean,33,0.87223276407337125,0.74374313949396731,0.75746676259442491,0.048733404958308475,0.32145532965660095,0.18299496173858643,0.92094016075134277,0.048707396677971526,0.21642419695854187,-0.043643263757115802,-0.039130478818214853,-0.019771431904934578,-0.070804354781255463,-0.0065546333789825439,0.012492850422859192,0.12166929244995117,-0.26304185390472412,0.30510687828063965,0.073687539531941806,0.019684335216879845,0.99936748893105631,1,3162
1,M1,64,late_mean,65,0.87223276407337125,0.74374313949396731,0.75746676259442491,0.054131292169566095,0.33362379670143127,0.18603840470314026,0.92516899108886719,0.05293622701549594,0.19831696152687073,-0.043643263757115802,-0.039130478818214853,-0.019771431904934578,-0.06540646756999785,0.0056138336658477783,0.015536293387413025,0.12589812278747559,-0.28114908933639526,0.31479763984680176,0.073687539531941806,0.0099935643374919891,0.99936748893105631,1,3162
1,M1,100,late_mean,101,0.87223276407337125,0.74374313949396731,0.75746676259442491,0.056005214387521478,0.34050804376602173,0.18719804286956787,0.92672336101531982,0.054490596941948577,0.19091889262199402,-0.043643263757115802,-0.039130478818214853,-0.019771431904934578,-0.063532545352042474,0.012498080730438232,0.016695931553840637,0.12745249271392822,-0.28854715824127197,0.31835973262786865,0.073687539531941806,0.0064314892515540123,0.99936748893105631,1,3162
1,M2,1,late_mean,2,0.91587602783048705,0.78287361831218216,0.77723819449935949,0.11953775973956395,0.3280099630355835,0.17050211131572723,0.7992708683013916,-0.11660515952909545,0.47946605086326599,0,0,0,0,0,0,0,0,0,0,0.32479119300842285,0.77609108159392792,1,3162
1,M2,2,late_mean,3,0.8589500316255535,0.77562134975606156,0.762304030774137,0.072443517343218328,0.37418010830879211,0.20489586889743805,0.78763765096664429,-0.071312380658909214,0.50823807716369629,-0.056925996204933549,-0.0072522685561206002,-0.014934163725222493,-0.047094242396345617,0.046170145273208618,0.034393757581710815,-0.011633217334747314,0.028772026300430298,0.10826373100280762,0.116382036685642,0.21652749180793762,0.8912080961416825,1,3162
1,M2,3,late_mean,4,0.82858950031625556,0.75193067460171337,0.74240617090742733,0.043318161928223908,0.40616834163665771,0.22971941530704498,0.78983324766159058,-0.03875625265466498,0.51227360963821411,-0.087286527514231493,-0.030942943710468795,-0.03483202359193216,-0.076219597811340037,0.078158378601074219,0.059217303991317749,-0.0094376206398010254,0.03280755877494812,0.16239561140537262,0.1549652118912081,0.16239559650421143,0.92947501581277669,1,3162
1,M2,5,late_mean,6,0.80297280202403543,0.72328049297268271,0.7167611447768838,0.032290443919415254,0.44726696610450745,0.25962746143341064,0.7954399585723877,-0.0075328434516477305,0.50869947671890259,-0.11290322580645162,-0.059593125339499453,-0.060477049722475695,-0.087247315820148691,0.11925700306892395,0.089125350117683411,-0.0038309097290039062,0.029233425855636597,0.21652746200561523,0.18374446552814674,0.10826374590396881,0.95825426944971537,1,3162
1,M2,8,late_mean,9,0.79032258064516125,0.70423655901615545,0.69678096790065647,0.023991508490672823,0.48272860050201416,0.28239083290100098,0.80053848028182983,0.010215899636668579,0.5014110803604126,-0.12555344718532579,-0.078637059296026712,-0.080457226598703024,-0.095546251248891129,0.15471863746643066,0.11188872158527374,0.0012676119804382324,0.021945029497146606,0.25261539220809937,0.19671094244149273,0.072175823152065277,0.97153700189753323,1,3162
1,M2,16,late_mean,17,0.77862112586970267,0.68024402484401014,0.67442041952726195,0.02943423410181303,0.52708131074905396,0.30587947368621826,0.80607008934020996,0.027448963470507293,0.49004149436950684,-0.13725490196078438,-0.10262959346817202,-0.10281777497209754,-0.090103525637750911,0.19907134771347046,0.13537736237049103,0.0067992210388183594,0.010575443506240845,0.28658047318458557,0.20999367488931056,0.038210730999708176,0.98513598987982287,1,3162
1,M2,32,late_mean,33,0.77103099304237821,0.66635234966576695,0.6609782760620414,0.038304128718858729,0.56064993143081665,0.31953513622283936,0.80933511257171631,0.038304119529338099,0.48136442899703979,-0.14484503478810884,-0.11652126864641521,-0.11625991843731809,-0.081233631020705216,0.23263996839523315,0.14903302490711212,0.010064244270324707,0.0018983781337738037,0.30510690808296204,0.21758380771663505,0.019684301689267159,0.99335863377609113,1,3162
1,M2,64,late_mean,65,0.76818469323213157,0.66170361491145491,0.65705000804327163,0.042934234471429661,0.58459442853927612,0.32691532373428345,0.81111890077590942,0.042934207543777858,0.47581371665000916,-0.14769133459835548,-0.12117000340072726,-0.12018818645608786,-0.076603525268134284,0.25658446550369263,0.15641321241855621,0.011848032474517822,-0.0036523342132568359,0.31479761004447937,0.22043010752688172,0.0099935801699757576,0.99652118912080967,1,3162
1,M2,100,late_mean,101,0.76723592662871598,0.65485253008716204,0.65120954152759525,0.044549510269358064,0.59591817855834961,0.32966905832290649,0.81178539991378784,0.044549473285071861,0.47352272272109985,-0.14864010120177107,-0.12802108822502012,-0.12602865297176424,-0.074988249470205881,0.26790821552276611,0.15916694700717926,0.01251453161239624,-0.0059433281421661377,0.31835973262786865,0.22137887413029728,0.0064315022900700569,0.99746995572422514,1,3162
1,M1,1,cpsa,2,0.90449082858950036,0.79373262598846706,0.77990675500802065,0.04648569268678128,0.2736784815788269,0.13902558386325836,0.86243468523025513,-0.042056143359245235,0.37843811511993408,0,0,0,0,0,0,0,0,0,0,0.23514421284198761,0.91745730550284632,1,3162
1,M1,2,cpsa,3,0.89500316255534473,0.77567424284487807,0.77272822251414919,0.03233607971049951,0.26709848642349243,0.14284822344779968,0.88249951601028442,-0.01250364654506031,0.32578158378601074,-0.0094876660341556285,-0.018058383143588985,-0.007178532493871459,-0.01414961297628177,-0.0065799951553344727,0.0038226395845413208,0.020064830780029297,-0.05265653133392334,0.084120459854602814,0.036053130929791274,0.15102377533912659,0.95287792536369387,1,3162
