seed,source,k,operator,subject,n,accuracy,nll,brier,confidence,prediction_flip_rate,mean_l1_to_k1
0,M2,8,cpsa,8,654,0.4892966360856269,1.6125775575637817,0.80394470691680908,0.88366848230361938,0.45565749235474007,0.78013491630554199
0,M2,8,cpsa,9,671,0.79135618479880776,0.77949637174606323,0.3645002543926239,0.87486958503723145,0.19672131147540983,0.28275036811828613
0,M2,8,cpsa,10,662,0.91087613293051362,0.33461681008338928,0.15163522958755493,0.92547053098678589,0.16314199395770393,0.37769821286201477
0,M2,16,cpsa,8,654,0.48776758409785931,1.9792473316192627,0.88073116540908813,0.91633361577987671,0.45718654434250766,0.84785306453704834
0,M2,16,cpsa,9,671,0.7883755588673621,0.93696576356887817,0.38030710816383362,0.87524259090423584,0.19970193740685543,0.30125889182090759
0,M2,16,cpsa,10,662,0.91087613293051362,0.402851402759552,0.16108302772045135,0.93331742286682129,0.16314199395770393,0.40577536821365356
0,M2,32,cpsa,8,654,0.48776758409785931,2.3008754253387451,0.91161149740219116,0.92890876531600952,0.45718654434250766,0.87406879663467407
0,M2,32,cpsa,9,671,0.78688524590163933,1.0512845516204834,0.38679838180541992,0.87513589859008789,0.20119225037257824,0.30940887331962585
0,M2,32,cpsa,10,662,0.91087613293051362,0.46601131558418274,0.16526089608669281,0.93649691343307495,0.16314199395770393,0.41818559169769287
0,M2,64,cpsa,8,654,0.48776758409785931,2.5796117782592773,0.92463821172714233,0.93416637182235718,0.45718654434250766,0.88508057594299316
0,M2,64,cpsa,9,671,0.78688524590163933,1.1407090425491333,0.38968664407730103,0.87502771615982056,0.20119225037257824,0.31317657232284546
0,M2,64,cpsa,10,662,0.91087613293051362,0.52326852083206177,0.16715815663337708,0.93789976835250854,0.16314199395770393,0.42390382289886475
0,M2,100,cpsa,8,654,0.48776758409785931,2.7403426170349121,0.92890381813049316,0.93588817119598389,0.45718654434250766,0.88869559764862061
0,M2,100,cpsa,9,671,0.78688524590163933,1.1899073123931885,0.39066389203071594,0.87498098611831665,0.20119225037257824,0.31447812914848328
0,M2,100,cpsa,10,662,0.91087613293051362,0.55682116746902466,0.16780392825603485,0.93837451934814453,0.16314199395770393,0.42587405443191528
0,M3,1,cpsa,8,654,0.76299694189602452,0.93801093101501465,0.41979244351387024,0.72075164318084717,0,0
0,M3,1,cpsa,9,671,0.97466467958271241,0.20865027606487274,0.10900451242923737,0.84378290176391602,0,0
0,M3,1,cpsa,10,662,0.89425981873111782,0.25568586587905884,0.12817411124706268,0.81762140989303589,0,0
0,M3,2,cpsa,8,654,0.68807339449541283,0.88095968961715698,0.37547251582145691,0.71539467573165894,0.12996941896024464,0.30387067794799805
0,M3,2,cpsa,9,671,0.99105812220566314,0.15104162693023682,0.064349010586738586,0.88167202472686768,0.023845007451564829,0.12003678828477859
0,M3,2,cpsa,10,662,0.81722054380664655,0.31829524040222168,0.18432696163654327,0.82888436317443848,0.1797583081570997,0.18121747672557831
0,M3,3,cpsa,8,654,0.74923547400611623,0.91091126203536987,0.39209386706352234,0.7430989146232605,0.31957186544342508,0.47772389650344849
0,M3,3,cpsa,9,671,0.96572280178837555,0.13445903360843658,0.057553332298994064,0.90187174081802368,0.049180327868852458,0.18805074691772461
0,M3,3,cpsa,10,662,0.79456193353474325,0.39802071452140808,0.24397331476211548,0.85791736841201782,0.21148036253776434,0.28615304827690125
0,M3,5,cpsa,8,654,0.64525993883792054,0.99729317426681519,0.43723291158676147,0.80138713121414185,0.44954128440366975,0.64275497198104858
0,M3,5,cpsa,9,671,0.94336810730253351,0.1325322687625885,0.065675929188728333,0.92532473802566528,0.071535022354694486,0.25570008158683777
0,M3,5,cpsa,10,662,0.78398791540785495,0.52520740032196045,0.31328022480010986,0.88592886924743652,0.23262839879154079,0.38487502932548523
0,M3,8,cpsa,8,654,0.63455657492354745,1.0979639291763306,0.47583445906639099,0.83773159980773926,0.46788990825688076,0.73088258504867554
0,M3,8,cpsa,9,671,0.93591654247391953,0.14188168942928314,0.078005962073802948,0.94105559587478638,0.07898658718330849,0.2965380847454071
0,M3,8,cpsa,10,662,0.76586102719033233,0.6459621787071228,0.35632386803627014,0.90191411972045898,0.25226586102719034,0.44041013717651367
0,M3,16,cpsa,8,654,0.63149847094801226,1.2421914339065552,0.50863891839981079,0.86287415027618408,0.47553516819571867,0.79202830791473389
0,M3,16,cpsa,9,671,0.9314456035767511,0.15973535180091858,0.091314844787120819,0.95371931791305542,0.083457526080476907,0.32883113622665405
0,M3,16,cpsa,10,662,0.76586102719033233,0.80497258901596069,0.38963022828102112,0.91427934169769287,0.25528700906344409,0.48214241862297058
0,M3,32,cpsa,8,654,0.63149847094801226,1.3656773567199707,0.52302277088165283,0.87287354469299316,0.47553516819571867,0.81635582447052002
0,M3,32,cpsa,9,671,0.92846497764530556,0.17367155849933624,0.098035335540771484,0.95932263135910034,0.086438152011922509,0.34326252341270447
0,M3,32,cpsa,10,662,0.7643504531722054,0.93665122985839844,0.40398779511451721,0.91920459270477295,0.25679758308157102,0.50029182434082031
0,M3,64,cpsa,8,654,0.63149847094801226,1.4684669971466064,0.52937304973602295,0.87710952758789062,0.47706422018348627,0.82675915956497192
0,M3,64,cpsa,9,671,0.92846497764530556,0.18243874609470367,0.10120175033807755,0.96182191371917725,0.086438152011922509,0.34984633326530457
0,M3,64,cpsa,10,662,0.75981873111782472,1.0458699464797974,0.41034018993377686,0.92144322395324707,0.26132930513595165,0.50850373506546021
0,M3,100,cpsa,8,654,0.63149847094801226,1.525367259979248,0.53149962425231934,0.87850189208984375,0.47706422018348627,0.83020675182342529
0,M3,100,cpsa,9,671,0.92846497764530556,0.18599042296409607,0.1022929921746254,0.96266186237335205,0.086438152011922509,0.35209792852401733
0,M3,100,cpsa,10,662,0.75981873111782472,1.106676459312439,0.41247424483299255,0.92218780517578125,0.26132930513595165,0.51130712032318115
1,M1,1,late_product,8,654,0.71253822629969421,2.9859576225280762,0.48615962266921997,0.93259161710739136,0,0
1,M1,1,late_product,9,671,0.98956780923994037,0.041995197534561157,0.021920394152402878,0.98399007320404053,0,0
1,M1,1,late_product,10,662,0.98489425981873113,0.05843019112944603,0.028034115210175514,0.99050301313400269,0,0
1,M1,2,late_product,8,654,0.6834862385321101,4.9789910316467285,0.61334019899368286,0.98165625333786011,0.093272171253822631,0.19369572401046753
1,M1,2,late_product,9,671,0.9940387481371088,0.034197121858596802,0.015798341482877731,0.98110932111740112,0.0044709388971684054,0.015754949301481247
1,M1,2,late_product,10,662,0.90936555891238668,0.41809409856796265,0.15544086694717407,0.98775464296340942,0.078549848942598186,0.13732118904590607
1,M1,3,late_product,8,654,0.66819571865443428,5.9654440879821777,0.64533132314682007,0.98464012145996094,0.12996941896024464,0.26396119594573975
1,M1,3,late_product,9,671,0.99701937406855434,0.036385565996170044,0.017386633902788162,0.97879672050476074,0.0074515648286140089,0.027251515537500381
1,M1,3,late_product,10,662,0.88972809667673713,1.0850461721420288,0.21267165243625641,0.99553209543228149,0.098187311178247735,0.1836845725774765
1,M1,5,late_product,8,654,0.64678899082568808,7.6968231201171875,0.70298933982849121,0.99292963743209839,0.16055045871559634,0.33313697576522827
1,M1,5,late_product,9,671,0.98062593144560362,0.049945849925279617,0.029297506436705589,0.97424900531768799,0.023845007451564829,0.046484924852848053
1,M1,5,late_product,10,662,0.8821752265861027,2.3877813816070557,0.23508782684803009,0.99803763628005981,0.10574018126888217,0.20291659235954285
1,M1,8,late_product,8,654,0.60244648318042815,9.5786247253417969,0.78565889596939087,0.99452906847000122,0.18960244648318042,0.39097031950950623
1,M1,8,late_product,9,671,0.95380029806259314,0.093195751309394836,0.058459628373384476,0.97632825374603271,0.050670640834575259,0.075188905000686646
1,M1,8,late_product,10,662,0.86858006042296076,3.111187219619751,0.25655117630958557,0.99738109111785889,0.11933534743202417,0.22540776431560516
1,M1,16,late_product,8,654,0.56574923547400613,11.300715446472168,0.86372464895248413,0.99786543846130371,0.21559633027522937,0.44884723424911499
1,M1,16,late_product,9,671,0.91952309985096869,0.35432001948356628,0.13539183139801025,0.98885440826416016,0.08792846497764531,0.14224913716316223
1,M1,16,late_product,10,662,0.85649546827794565,3.5972793102264404,0.28320410847663879,0.99760448932647705,0.13141993957703926,0.2517266571521759
1,M1,32,late_product,8,654,0.55351681957186549,12.022014617919922,0.89018255472183228,0.99766296148300171,0.22629969418960244,0.47086471319198608
1,M1,32,late_product,9,671,0.90461997019374063,1.0294778347015381,0.18280842900276184,0.9962308406829834,0.10283159463487332,0.1819273829460144
1,M1,32,late_product,10,662,0.8429003021148036,3.996373176574707,0.31088393926620483,0.99762791395187378,0.14501510574018128,0.28062897920608521
1,M1,64,late_product,8,654,0.53669724770642202,12.419253349304199,0.92612522840499878,0.99979096651077271,0.24617737003058104,0.51119875907897949
1,M1,64,late_product,9,671,0.8882265275707899,1.9628663063049316,0.21677693724632263,0.99690622091293335,0.11922503725782414,0.21474237740039825
1,M1,64,late_product,10,662,0.82930513595166166,4.4406213760375977,0.34084630012512207,0.9994778037071228,0.16012084592145015,0.30981793999671936
1,M1,100,late_product,8,654,0.53363914373088683,12.696286201477051,0.93297940492630005,0.99928659200668335,0.2492354740061162,0.51878666877746582
1,M1,100,late_product,9,671,0.88077496274217582,2.6257278919219971,0.23556199669837952,0.9990994930267334,0.12667660208643816,0.23129121959209442
1,M1,100,late_product,10,662,0.8262839879154078,4.6936678886413574,0.347108393907547,0.99980354309082031,0.16314199395770393,0.3156697154045105
1,M2,1,late_product,8,654,0.71253822629969421,2.9859576225280762,0.48615962266921997,0.93259161710739136,0,0
1,M2,1,late_product,9,671,0.98956780923994037,0.041995197534561157,0.021920394152402878,0.98399007320404053,0,0
1,M2,1,late_product,10,662,0.98489425981873113,0.05843019112944603,0.028034115210175514,0.99050301313400269,0,0
1,M2,2,late_product,8,654,0.67431192660550454,4.0261497497558594,0.63004779815673828,0.97556388378143311,0.13914373088685014,0.27300825715065002
1,M2,2,late_product,9,671,0.82414307004470944,1.1671489477157593,0.33885586261749268,0.99332451820373535,0.18032786885245902,0.32415857911109924
1,M2,2,late_product,10,662,0.99697885196374625,0.0075963912531733513,0.0052769435569643974,0.9973638653755188,0.015105740181268883,0.03499993309378624
1,M2,3,late_product,8,654,0.56880733944954132,5.9378433227539062,0.83502084016799927,0.98069900274276733,0.25229357798165136,0.4954695999622345
1,M2,3,late_product,9,671,0.82712369597615498,3.0623431205749512,0.34577706456184387,0.99942183494567871,0.18330849478390462,0.33726993203163147
1,M2,3,late_product,10,662,0.99093655589123864,0.018066536635160446,0.011700160801410675,0.99534952640533447,0.021148036253776436,0.051927607506513596
1,M2,5,late_product,8,654,0.49388379204892968,10.710657119750977,0.98018568754196167,0.98046606779098511,0.34250764525993882,0.69790130853652954
1,M2,5,late_product,9,671,0.82712369597615498,4.0392632484436035,0.34575265645980835,0.99999088048934937,0.18330849478390462,0.33841609954833984
1,M2,5,late_product,10,662,0.9154078549848943,0.650837242603302,0.15222078561782837,0.98979312181472778,0.096676737160120846,0.20049449801445007
1,M2,8,late_product,8,654,0.48776758409785931,13.016657829284668,1.0162633657455444,0.99691426753997803,0.43577981651376146,0.86107343435287476
1,M2,8,late_product,9,671,0.82414307004470944,4.7861857414245605,0.35034248232841492,0.99940985441207886,0.18628912071535023,0.34399601817131042
1,M2,8,late_product,10,662,0.9154078549848943,2.2229945659637451,0.1681482195854187,0.99882012605667114,0.096676737160120846,0.20390771329402924
1,M2,16,late_product,8,654,0.48623853211009177,13.78858757019043,1.0247253179550171,0.99753832817077637,0.50152905198776754,0.98829364776611328
1,M2,16,late_product,9,671,0.713859910581222,5.5355854034423828,0.56039780378341675,0.99532312154769897,0.29508196721311475,0.55635416507720947
1,M2,16,late_product,10,662,0.91389728096676737,2.3093128204345703,0.17221687734127045,0.99981355667114258,0.098187311178247735,0.20631332695484161
1,M2,32,late_product,8,654,0.48165137614678899,14.140048980712891,1.03434157371521,0.99795001745223999,0.51834862385321101,1.017301082611084
1,M2,32,late_product,9,671,0.68405365126676598,8.2368640899658203,0.62872451543807983,0.99710023403167725,0.32190760059612517,0.61557620763778687
1,M2,32,late_product,10,662,0.91238670694864044,2.3501415252685547,0.17504486441612244,0.99995392560958862,0.099697885196374625,0.2089003324508667
1,M2,64,late_product,8,654,0.48165137614678899,14.280089378356934,1.036218523979187,0.99926233291625977,0.5214067278287462,1.0281319618225098
1,M2,64,late_product,9,671,0.67809239940387478,8.8151178359985352,0.64274835586547852,0.99925637245178223,0.3263785394932936,0.62370669841766357
1,M2,64,late_product,10,662,0.91238670694864044,2.400846004486084,0.17522658407688141,1,0.099697885196374625,0.20899263024330139
1,M2,100,late_product,8,654,0.4801223241590214,14.312260627746582,1.0396722555160522,0.99995481967926025,0.52293577981651373,1.0305700302124023
1,M2,100,late_product,9,671,0.67660208643815201,8.8999443054199219,0.64632642269134521,0.999775230884552,0.32786885245901637,0.62673211097717285
1,M2,100,late_product,10,662,0.91238670694864044,2.4194273948669434,0.17522658407688141,1,0.099697885196374625,0.20899263024330139
1,M3,1,late_product,8,654,0.71253822629969421,2.9859576225280762,0.48615962266921997,0.93259161710739136,0,0
1,M3,1,late_product,9,671,0.98956780923994037,0.041995197534561157,0.021920394152402878,0.98399007320404053,0,0
1,M3,1,late_product,10,662,0.98489425981873113,0.05843019112944603,0.028034115210175514,0.99050301313400269,0,0
1,M3,2,late_product,8,654,0.74923547400611623,3.8459465503692627,0.48141792416572571,0.98686522245407104,0.082568807339449546,0.17012394964694977
1,M3,2,late_product,9,671,0.97615499254843519,0.13615749776363373,0.041920661926269531,0.99541765451431274,0.013412816691505217,0.055268242955207825
1,M3,2,late_product,10,662,0.98489425981873113,0.10823149234056473,0.033118687570095062,0.97459667921066284,0.0060422960725075529,0.055463686585426331
1,M3,3,late_product,8,654,0.74311926605504586,4.6418957710266113,0.49094328284263611,0.98927611112594604,0.093272171253822631,0.19226162135601044
1,M3,3,late_product,9,671,0.95529061102831592,0.35137531161308289,0.078447416424751282,0.99513483047485352,0.034277198211624442,0.09302491694688797
1,M3,3,late_product,10,662,0.89425981873111782,0.6140015721321106,0.20674380660057068,0.99467277526855469,0.10574018126888217,0.21215440332889557
1,M3,5,late_product,8,654,0.73700305810397548,5.0954618453979492,0.51255226135253906,0.98594772815704346,0.12385321100917432,0.25031688809394836
1,M3,5,late_product,9,671,0.92846497764530556,1.0182259082794189,0.13488370180130005,0.99637502431869507,0.061102831594634872,0.14703916013240814
1,M3,5,late_product,10,662,0.88670694864048338,1.9597073793411255,0.22350481152534485,0.99542218446731567,0.11178247734138973,0.23541466891765594
1,M3,8,late_product,8,654,0.69724770642201839,5.4221386909484863,0.58688414096832275,0.98991137742996216,0.172782874617737,0.34425854682922363
1,M3,8,late_product,9,671,0.91803278688524592,1.7858783006668091,0.16359700262546539,0.9997793436050415,0.071535022354694486,0.17133818566799164
1,M3,8,late_product,10,662,0.85498489425981872,3.2384376525878906,0.28705626726150513,0.99503713846206665,0.14350453172205438,0.29771679639816284
1,M3,16,late_product,8,654,0.67737003058103973,6.7179327011108398,0.62613099813461304,0.98622977733612061,0.27217125382262997,0.54005831480026245
1,M3,16,late_product,9,671,0.91654247391952315,2.2943441867828369,0.16685934364795685,0.99995559453964233,0.073025335320417287,0.17427423596382141
1,M3,16,late_product,10,662,0.8036253776435045,4.5735015869140625,0.3870108425617218,0.99604970216751099,0.19335347432024169,0.39038422703742981
1,M3,32,late_product,8,654,0.60244648318042815,9.0880489349365234,0.78561002016067505,0.99636906385421753,0.44342507645259938,0.88204234838485718
1,M3,32,late_product,9,671,0.91207153502235472,2.3350868225097656,0.17370563745498657,0.99929296970367432,0.077496274217585689,0.18184468150138855
1,M3,32,late_product,10,662,0.78247734138972813,5.6125984191894531,0.43459945917129517,0.99678349494934082,0.21450151057401812,0.43533319234848022
1,M3,64,late_product,8,654,0.60397553516819569,10.679644584655762,0.79052734375,0.99910593032836914,0.46788990825688076,0.93147104978561401
1,M3,64,late_product,9,671,0.91207153502235472,2.4168405532836914,0.17585699260234833,0.99999290704727173,0.077496274217585689,0.18320028483867645
1,M3,64,late_product,10,662,0.76283987915407858,6.3508973121643066,0.47424712777137756,0.99994677305221558,0.23413897280966767,0.47056463360786438
1,M3,100,late_product,8,654,0.60550458715596334,10.736035346984863,0.78654491901397705,0.99902874231338501,0.47094801223241589,0.93843233585357666
1,M3,100,late_product,9,671,0.91058122205663194,2.4312562942504883,0.17723940312862396,0.99952465295791626,0.07898658718330849,0.18521609902381897
1,M3,100,late_product,10,662,0.7583081570996979,6.5574908256530762,0.48253569006919861,0.99968248605728149,0.23867069486404835,0.47931522130966187
1,M1,1,late_mean,8,654,0.67431192660550454,0.93385839462280273,0.46629753708839417,0.59766751527786255,0,0
1,M1,1,late_mean,9,671,0.98360655737704916,0.25952589511871338,0.14333856105804443,0.81097745895385742,0,0
1,M1,1,late_mean,10,662,0.97129909365558909,0.29457142949104309,0.14335675537586212,0.78171283006668091,0,0
1,M1,2,late_mean,8,654,0.56269113149847094,1.0090881586074829,0.51693218946456909,0.67275309562683105,0.14831804281345565,0.18516138195991516
1,M1,2,late_mean,9,671,0.94336810730253351,0.2358534038066864,0.12842591106891632,0.82337242364883423,0.046199701937406856,0.064323998987674713
1,M1,2,late_mean,10,662,0.87915407854984895,0.32847070693969727,0.1670314222574234,0.79093283414840698,0.095166163141993956,0.11516347527503967
1,M1,3,late_mean,8,654,0.55198776758409784,1.0760138034820557,0.56402760744094849,0.7219383716583252,0.15749235474006115,0.29625821113586426
1,M1,3,late_mean,9,671,0.90909090909090906,0.22647249698638916,0.1243545338511467,0.83272010087966919,0.080476900149031291,0.10291839390993118
1,M1,3,late_mean,10,662,0.86102719033232633,0.3571784496307373,0.19036346673965454,0.80152904987335205,0.11329305135951662,0.18426154553890228
1,M1,5,late_mean,8,654,0.54128440366972475,1.1840410232543945,0.63320112228393555,0.77921140193939209,0.16666666666666666,0.423225998878479
1,M1,5,late_mean,9,671,0.89567809239940388,0.21932247281074524,0.12417970597743988,0.84564435482025146,0.093889716840536513,0.14702630043029785
1,M1,5,late_mean,10,662,0.84592145015105735,0.40190839767456055,0.22541087865829468,0.81594967842102051,0.12839879154078551,0.26323077082633972
1,M1,8,late_mean,8,654,0.53363914373088683,1.3027908802032471,0.69582641124725342,0.82281571626663208,0.17889908256880735,0.51845186948776245
1,M1,8,late_mean,9,671,0.89120715350223545,0.21639011800289154,0.12718331813812256,0.85609883069992065,0.10134128166915052,0.18010719120502472
1,M1,8,late_mean,10,662,0.83534743202416917,0.44940406084060669,0.25756394863128662,0.82832729816436768,0.13897280966767372,0.32245767116546631
1,M1,16,late_mean,8,654,0.52752293577981646,1.4990725517272949,0.77049911022186279,0.86878693103790283,0.18501529051987767,0.61720460653305054
1,M1,16,late_mean,9,671,0.88077496274217582,0.21583977341651917,0.13313616812229156,0.86754423379898071,0.11177347242921014,0.21441331505775452
1,M1,16,late_mean,10,662,0.83081570996978849,0.52528738975524902,0.29622006416320801,0.84197497367858887,0.14350453172205438,0.38387823104858398
1,M1,32,late_mean,8,654,0.52752293577981646,1.7032781839370728,0.81905120611190796,0.89588189125061035,0.18501529051987767,0.67529433965682983
1,M1,32,late_mean,9,671,0.87779433681073027,0.21706223487854004,0.13798767328262329,0.87459242343902588,0.11475409836065574,0.23459337651729584
1,M1,32,late_mean,10,662,0.82477341389728098,0.6024404764175415,0.32148551940917969,0.85026544332504272,0.14954682779456194,0.42000794410705566
1,M1,64,late_mean,8,654,0.52752293577981646,1.8996133804321289,0.84697872400283813,0.91066098213195801,0.18501529051987767,0.70697981119155884
1,M1,64,late_mean,9,671,0.87779433681073027,0.21842731535434723,0.1410553902387619,0.87844789028167725,0.11475409836065574,0.24560067057609558
1,M1,64,late_mean,10,662,0.81570996978851962,0.67667502164840698,0.33605551719665527,0.85500216484069824,0.15861027190332327,0.43971505761146545
1,M1,100,late_mean,8,654,0.52752293577981646,2.0167326927185059,0.85771435499191284,0.91620302200317383,0.18501529051987767,0.71886169910430908
1,M1,100,late_mean,9,671,0.87779433681073027,0.21911488473415375,0.14228247106075287,0.87989354133605957,0.11475409836065574,0.24972844123840332
1,M1,100,late_mean,10,662,0.80815709969788518,0.7216523289680481,0.34166285395622253,0.85687369108200073,0.16616314199395771,0.4471052885055542
1,M2,1,late_mean,8,654,0.67431192660550454,0.93385839462280273,0.46629753708839417,0.59766751527786255,0,0
1,M2,1,late_mean,9,671,0.98360655737704916,0.25952589511871338,0.14333856105804443,0.81097745895385742,0,0
1,M2,1,late_mean,10,662,0.97129909365558909,0.29457142949104309,0.14335675537586212,0.78171283006668091,0,0
1,M2,2,late_mean,8,654,0.52446483180428138,0.96889036893844604,0.50874465703964233,0.62759572267532349,0.41590214067278286,0.22269245982170105
1,M2,2,late_mean,9,671,0.78688524590163933,0.33215433359146118,0.20478186011314392,0.79613751173019409,0.19970193740685543,0.10034415870904922
1,M2,2,late_mean,10,662,0.96525679758308158,0.26063147187232971,0.12094897776842117,0.80816751718521118,0.022658610271903322,0.11211153119802475
1,M2,3,late_mean,8,654,0.49388379204892968,1.0229150056838989,0.55854231119155884,0.68529504537582397,0.45871559633027525,0.35630789399147034
1,M2,3,late_mean,9,671,0.68703427719821164,0.3879418671131134,0.25138169527053833,0.81661748886108398,0.30253353204172878,0.16055066883563995
1,M2,3,late_mean,10,662,0.91691842900302112,0.25027725100517273,0.11644873768091202,0.82941144704818726,0.070996978851963752,0.17937846481800079
1,M2,5,late_mean,8,654,0.48165137614678899,1.1256330013275146,0.63779723644256592,0.75475996732711792,0.47400611620795108,0.50901126861572266
1,M2,5,late_mean,9,671,0.67958271236959766,0.47029557824134827,0.31357786059379578,0.84319043159484863,0.31147540983606559,0.22935809195041656
1,M2,5,late_mean,10,662,0.91389728096676737,0.24880054593086243,0.11951985955238342,0.85837888717651367,0.074018126888217517,0.25625494122505188
1,M2,8,late_mean,8,654,0.48318042813455658,1.2493948936462402,0.7128787636756897,0.80785048007965088,0.4801223241590214,0.62353891134262085
1,M2,8,late_mean,9,671,0.67660208643815201,0.55455636978149414,0.3664824366569519,0.86350226402282715,0.31445603576751119,0.28096368908882141
1,M2,8,late_mean,10,662,0.91238670694864044,0.25825345516204834,0.12757317721843719,0.88021665811538696,0.075528700906344406,0.31391230225563049
1,M2,16,late_mean,8,654,0.4801223241590214,1.4683487415313721,0.80490100383758545,0.8632197380065918,0.48318042813455658,0.74230819940567017
1,M2,16,late_mean,9,671,0.67511177347242923,0.68560278415679932,0.427011638879776,0.8847806453704834,0.31594634873323396,0.33448052406311035
1,M2,16,late_mean,10,662,0.91238670694864044,0.28728196024894714,0.14113053679466248,0.90296357870101929,0.075528700906344406,0.37370511889457703
1,M2,32,late_mean,8,654,0.4801223241590214,1.7117438316345215,0.86576658487319946,0.89593470096588135,0.48318042813455658,0.81217241287231445
1,M2,32,late_mean,9,671,0.67362146050670646,0.81632864475250244,0.46531155705451965,0.89732420444488525,0.31594634873323396,0.36596107482910156
1,M2,32,late_mean,10,662,0.91238670694864044,0.32839435338973999,0.15158143639564514,0.91634422540664673,0.075528700906344406,0.40887737274169922
1,M2,64,late_mean,8,654,0.4785932721712538,1.9631466865539551,0.90106862783432007,0.91380000114440918,0.48623853211009177,0.8502802848815918
1,M2,64,late_mean,9,671,0.67362146050670646,0.94109559059143066,0.48704367876052856,0.90418082475662231,0.31594634873323396,0.3831322193145752
1,M2,64,late_mean,10,662,0.91087613293051362,0.37619665265083313,0.1580549031496048,0.92364501953125,0.077039274924471296,0.42806223034858704
1,M2,100,late_mean,8,654,0.4785932721712538,2.1238133907318115,0.91468954086303711,0.92052251100540161,0.48623853211009177,0.86457055807113647
1,M2,100,late_mean,9,671,0.67213114754098358,1.0167666673660278,0.49534627795219421,0.90675473213195801,0.31743666169895679,0.3895714282989502
1,M2,100,late_mean,10,662,0.91087613293051362,0.40874403715133667,0.16062316298484802,0.92639619112014771,0.077039274924471296,0.43525654077529907
1,M3,1,late_mean,8,654,0.67431192660550454,0.93385839462280273,0.46629753708839417,0.59766751527786255,0,0
1,M3,1,late_mean,9,671,0.98360655737704916,0.25952589511871338,0.14333856105804443,0.81097745895385742,0,0
1,M3,1,late_mean,10,662,0.97129909365558909,0.29457142949104309,0.14335675537586212,0.78171283006668091,0,0
1,M3,2,late_mean,8,654,0.67584097859327219,0.90665113925933838,0.43724915385246277,0.61587685346603394,0.30122324159021407,0.21082644164562225
1,M3,2,late_mean,9,671,0.9314456035767511,0.23455058038234711,0.12117242068052292,0.84396791458129883,0.073025335320417287,0.097456768155097961
1,M3,2,late_mean,10,662,0.83534743202416917,0.32336187362670898,0.17413283884525299,0.78236043453216553,0.1782477341389728,0.12897951900959015
1,M3,3,late_mean,8,654,0.69266055045871555,0.91742449998855591,0.44024807214736938,0.64446783065795898,0.36850152905198774,0.33732235431671143
1,M3,3,late_mean,9,671,0.91654247391952315,0.22763004899024963,0.11665257811546326,0.86822217702865601,0.08792846497764531,0.15593081712722778
1,M3,3,late_mean,10,662,0.80060422960725075,0.35238346457481384,0.20528803765773773,0.80659657716751099,0.21299093655589124,0.20636720955371857
1,M3,5,late_mean,8,654,0.60550458715596334,0.95704728364944458,0.46243584156036377,0.69680207967758179,0.49847094801223241,0.48188906908035278
1,M3,5,late_mean,9,671,0.91356184798807749,0.22900108993053436,0.11955015361309052,0.89663207530975342,0.090909090909090912,0.22275830805301666
1,M3,5,late_mean,10,662,0.77341389728096677,0.40157338976860046,0.25254765152931213,0.83926326036453247,0.24018126888217523,0.29481032490730286
1,M3,8,late_mean,8,654,0.60397553516819569,1.0133624076843262,0.49220892786979675,0.74122136831283569,0.51529051987767582,0.59031409025192261
1,M3,8,late_mean,9,671,0.91207153502235472,0.23976951837539673,0.1273675411939621,0.91830986738204956,0.092399403874813713,0.27287891507148743
1,M3,8,late_mean,10,662,0.76737160120845926,0.45689782500267029,0.29614993929862976,0.86595916748046875,0.24622356495468278,0.36114263534545898
1,M3,16,late_mean,8,654,0.60397553516819569,1.1156464815139771,0.53497409820556641,0.78822284936904907,0.52905198776758411,0.70275485515594482
1,M3,16,late_mean,9,671,0.91207153502235472,0.26839685440063477,0.14058440923690796,0.9408455491065979,0.092399403874813713,0.32485589385032654
1,M3,16,late_mean,10,662,0.75528700906344415,0.54878008365631104,0.34875255823135376,0.89446616172790527,0.2583081570996979,0.42993173003196716
1,M3,32,late_mean,8,654,0.60703363914373087,1.223304271697998,0.56578481197357178,0.81638151407241821,0.53822629969418956,0.76889652013778687
1,M3,32,late_mean,9,671,0.91058122205663194,0.3057745099067688,0.15078943967819214,0.95413410663604736,0.093889716840536513,0.35543057322502136
1,M3,32,late_mean,10,662,0.75377643504531722,0.64382833242416382,0.38320794701576233,0.91155731678009033,0.26132930513595165,0.47039586305618286
1,M3,64,late_mean,8,654,0.60856269113149852,1.3243460655212402,0.58435630798339844,0.83185803890228271,0.54128440366972475,0.80497384071350098
1,M3,64,late_mean,9,671,0.91058122205663194,0.34554374217987061,0.15711461007595062,0.96141016483306885,0.093889716840536513,0.37210756540298462
1,M3,64,late_mean,10,662,0.75226586102719029,0.73508560657501221,0.40309849381446838,0.92096048593521118,0.26283987915407853,0.49246722459793091
1,M3,100,late_mean,8,654,0.60856269113149852,1.3834643363952637,0.59164178371429443,0.83768624067306519,0.54281345565749239,0.81850272417068481
1,M3,100,late_mean,9,671,0.91058122205663194,0.37019610404968262,0.15962463617324829,0.96413886547088623,0.093889716840536513,0.37836164236068726
1,M3,100,late_mean,10,662,0.75226586102719029,0.79006636142730713,0.41075700521469116,0.92448681592941284,0.26283987915407853,0.50074392557144165
1,M1,1,cpsa,8,654,0.71100917431192656,0.97662001848220825,0.49924322962760925,0.68124359846115112,0,0
